ID,Dag,Maand,Jaar,Tijd,Plaats,Buurt,Straat,Poging,Opgelost
2012420727-1,26,7,2012,13,ROTTERDAM,9-GROOT IJSSELMONDE,NOORDER KERKEDIJK,J,J
2012421417-1,27,7,2012,3,HELLEVOETSLUIS,9-KOOISTEE,DENNENSPANNER,N,N
2012422178-1,27,7,2012,19,ROTTERDAM,2-HILLESLUIS,ZUIDPOLDERSTRAAT,N,J
2012422758-1,28,7,2012,14,RIDDERKERK,2-BOMENBUURT/PARKEN,REIJERPARK (RECR),N,N
2012423035-1,28,7,2012,15,ROTTERDAM,6-AFRIKAANDERWIJK,TWEEBOSSTRAAT,N,N
2012423293-1,29,7,2012,4,VLAARDINGEN,1-OOSTWIJK,BURG VAN LIERPLEIN,N,N
2012423317-2,29,7,2012,3,ROTTERDAM,2-COOL,STADHUISPLEIN,N,N
2012423367-1,29,7,2012,7,ROTTERDAM,6-AFRIKAANDERWIJK,HILLEDIJK,N,J
2012423379-1,29,7,2012,7,ROTTERDAM,7-KOP VAN ZUID,LAAN OP ZUID,N,J
2012423633-1,29,7,2012,16,ROTTERDAM,1-OUDE WESTEN,WEST-KRUISKADE,N,N
2012440133-1,29,7,2012,3,ROTTERDAM,5-MIDDELLAND,ZWAERDECROONSTRAAT,N,N
2012446330-1,30,7,2012,19,ROTTERDAM,5-OUDE NOORDEN,WOLSTRAAT,N,J
2012424966-1,30,7,2012,23,ROTTERDAM,7-OOSTERFLANK,PRINS ALEXANDERLAAN,N,N
2012426138-1,30,7,2012,19,ROTTERDAM,9-GROOT IJSSELMONDE,GROENINX V ZOELENVIADUCT,N,N
2012432181-1,30,7,2012,14,ROTTERDAM,3-OMMOORD,CORDELL HULLPLAATS,J,N
2012425392-1,31,7,2012,23,ROTTERDAM,4-NIEUWE WESTEN,SAMUEL MULLERPLEIN,N,N
2012425940-1,31,7,2012,19,ROTTERDAM,4-NIEUWE WESTEN,GERRIT JAN MULDERSTRAAT,N,N
2012425983-1,31,7,2012,21,ROTTERDAM,3-OMMOORD,PEARL BUCKPLAATS,N,N
2012426327-1,31,7,2012,21,ROTTERDAM,7-OOSTERFLANK,PEGASUSWEG,N,J
2012426052-1,1,8,2012,1,ROTTERDAM,4-'S GRAVENLAND,CAPELSEBRUGPAD,N,N
2012426823-1,1,8,2012,18,ROTTERDAM,2-BLIJDORP,VROESENPARK,N,N
2012426852-1,1,8,2012,20,ROTTERDAM,7-OOSTERFLANK,PRINS ALEXANDERPLEIN,N,J
2012428844-1,1,8,2012,20,ROTTERDAM,9-GROOT IJSSELMONDE,GROENINX V ZOELENVIADUCT,N,N
2012427001-1,2,8,2012,24,ROTTERDAM,1-BERGPOLDER,DR. DE VISSERSTRAAT,N,J
2012427013-1,2,8,2012,1,ROTTERDAM,3-OMMOORD,BINNENHOF,N,J
2012428243-1,3,8,2012,3,ROTTERDAM,1-BERGPOLDER,SCHIEWEG,N,N
2012428809-1,3,8,2012,15,ROTTERDAM,5-OUDE NOORDEN,SCHOMMELSTRAAT,N,N
2012428832-1,3,8,2012,16,ROTTERDAM,5-OUDE NOORDEN,SCHOMMELSTRAAT,N,N
2012428936-1,3,8,2012,17,ROTTERDAM,1-OUDE WESTEN,WEST-KRUISKADE,N,N
2012428975-1,3,8,2012,19,CAPELLE AAN DEN IJSSEL,4-FLORABUURT,DOTTERLEI,N,N
2012428989-1,3,8,2012,18,ROTTERDAM,5-AGNIESEBUURT,HEER BOKELWEG,N,N
2012431834-1,3,8,2012,4,ROTTERDAM,2-COOL,KRUISKADE,N,N
2012429837-1,4,8,2012,19,ROTTERDAM,2-HILLESLUIS,BEVERSTRAAT,N,J
2012430140-1,5,8,2012,4,ROTTERDAM,3-C.S. KWARTIER,SCHIESTRAAT,N,J
2012430159-1,5,8,2012,4,ROTTERDAM,3-C.S. KWARTIER,SCHIESTRAAT,N,J
2012430352-1,5,8,2012,24,CAPELLE AAN DEN IJSSEL,6-WINDEBUURT,AKKERWINDE,J,N
2012430431-1,5,8,2012,14,ROTTERDAM,9-HET LAGE LAND,DE KLERKSTRAAT,N,J
2012431400-1,5,8,2012,22,ROTTERDAM,2-HILLESLUIS,BEVERSTRAAT,N,N
2012434258-1,5,8,2012,21,SCHIEDAM,2-CENTRUM,LANGE KERKSTRAAT,N,N
2012435382-1,5,8,2012,19,ROTTERDAM,7-OUD MATHENESSE,HORVATHWEG,J,N
2012439201-1,5,8,2012,16,ROTTERDAM,4-NIEUWE WESTEN,BURG MEINESZSTRAAT,N,N
2012443581-1,5,8,2012,6,ROTTERDAM,3-ZUIDWIJK,SLINGE,N,N
2012434795-1,6,8,2012,11,ROTTERDAM,6-ZUIDPLEIN,VAN SWIETENLAAN,N,N
2012433404-1,8,8,2012,1,ROTTERDAM,8-BLIJDORPSE POLDER,ROEL LANGERAKPARK (PARK),N,N
2012433859-1,8,8,2012,4,ROTTERDAM,1-KLEINPOLDER,AMEIDESTRAAT,N,N
2012435287-1,8,8,2012,11,CAPELLE AAN DEN IJSSEL,7-WATERVOGELBUURT OOST,KERKLAAN,N,J
2012441268-1,8,8,2012,21,ROTTERDAM,0-STADSDRIEHOEK,RIJSTUIN,N,N
2012435101-1,9,8,2012,12,ROTTERDAM,7-PENDRECHT,ZIERIKZEESTRAAT,N,N
2012441657-1,9,8,2012,22,VLAARDINGEN,3-VOGELBUURT-HOLY,TORENVALKLAAN,N,N
2012437207-1,11,8,2012,24,ROTTERDAM,1-KLEINPOLDER,SIDELINGEPARK (PARK),N,N
2012437542-1,11,8,2012,13,ROTTERDAM,2-CARNISSE,GOEREESESTRAAT,N,N
2012441441-1,11,8,2012,17,ROTTERDAM,9-GROOT IJSSELMONDE,PRINSENPLEIN,N,N
2012444466-1,11,8,2012,1,ROTTERDAM,4-NIEUWE WESTEN,NIEUWE BINNENWEG,N,N
2012438015-1,12,8,2012,2,ROTTERDAM,9-GROOT IJSSELMONDE,CORNELIS VAN BEVERENBRUG,N,N
2012438153-1,12,8,2012,7,ROTTERDAM,4-NIEUWE WESTEN,AELBRECHTSKADE,J,J
2012438547-1,12,8,2012,20,ROTTERDAM,4-LOMBARDIJEN,PASCALWEG,N,N
2012439384-1,12,8,2012,17,ROTTERDAM,2-HILLESLUIS,VLASAKKERSTRAAT,N,N
2012440177-1,12,8,2012,20,ROTTERDAM,0-BEVERWAARD,GROENINX VAN ZOELENLAAN,N,N
2012439286-1,13,8,2012,13,ROTTERDAM,2-TUSSENDIJKE,ROSENER MANZSTRAAT,N,N
2012439459-1,13,8,2012,17,ROTTERDAM,2-TUSSENDIJKE,SCHIEDAMSEWEG,N,N
2012440176-1,13,8,2012,21,SPIJKENISSE,3-HOOGWERF-ZUID,GROENE KRUISWEG,N,N
2012440809-1,14,8,2012,23,ROTTERDAM,0-STADSDRIEHOEK,BURG VAN WALSUMWEG,N,J
2012441615-1,14,8,2012,17,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,HOF VAN SPALAND,N,J
2012441660-1,15,8,2012,16,ROTTERDAM,6-AFRIKAANDERWIJK,PAUL KRUGERSTRAAT,N,N
2012441698-1,15,8,2012,17,ROTTERDAM,7-FEIJENOORD,PERSOONSHAVEN,N,N
2012443340-1,15,8,2012,17,SCHIEDAM,9-SPALAND/WOUDHOEK/PLEINE,JOPPELAAN,N,J
2012443039-1,16,8,2012,22,ROTTERDAM,6-NIEUW MATHENESSE,KEILEWEG,N,N
2012491917-1,16,8,2012,14,ROTTERDAM,4-NIEUWE WESTEN,ROCHUSSENSTRAAT,N,N
2012443915-1,17,8,2012,21,ROTTERDAM,0-VREEWIJK,GROENEZOOM,N,N
2012444406-1,17,8,2012,10,ROTTERDAM,4-TERBREGGE,DAAN KAGCHELLANDPAD,N,N
2012445228-1,18,8,2012,22,ROTTERDAM,2-TUSSENDIJKE,GROTE VISSERIJSTRAAT,N,N
2012457125-1,18,8,2012,17,ROTTERDAM,9-GROOT IJSSELMONDE,PERENTUIN,N,N
2012471833-1,18,8,2012,17,ROTTERDAM,8-ZUIDERPARK,KRABBENDIJKESTRAAT,N,N
2012444930-1,19,8,2012,24,SCHIEDAM,3-HET WESTEN,SCHOOLSTRAAT,N,N
2012445354-1,19,8,2012,3,VLAARDINGEN,1-OOSTWIJK,1E VAN LEYDEN GAELSTRAAT,N,N
2012445471-1,19,8,2012,18,ROTTERDAM,2-CARNISSE,UTENHAGESTRAAT,N,J
2012447327-1,19,8,2012,5,ROTTERDAM,5-MIDDELLAND,VOLMARIJNSTRAAT,N,N
2012450859-1,19,8,2012,15,ROTTERDAM,8-Aug,SICILIEBOULEVARD,N,N
2012450940-1,19,8,2012,1,HELLEVOETSLUIS,6-ZUID-WEST,KERKSTRAAT,N,N
2012445752-2,20,8,2012,2,ROTTERDAM,9-DIJKZIGT,MUSEUMPARK,N,N
2012453519-1,20,8,2012,22,HOOGVLIET ROTTERDAM,2-HOOGVLIET NOORD,TOSCALAAN,N,N
2012458316-1,20,8,2012,20,ROTTERDAM,2-CARNISSE,CARNISSESINGEL,N,N
2012447057-1,21,8,2012,6,ROTTERDAM,1-BOSPOLDER,ROSIER FAASSENSTRAAT,N,N
2012447576-1,21,8,2012,14,ROTTERDAM,3-ZUIDWIJK,SLINGE,N,N
2012447908-1,21,8,2012,16,ROTTERDAM,4-RUBROEK,JAN VAN LOONSHOF,N,J
2012448022-1,21,8,2012,23,ROTTERDAM,4-NIEUWE WESTEN,MATHENESSERLAAN,N,N
2012449836-1,21,8,2012,3,SCHIEDAM,3-HET WESTEN,BURG KNAPPERTLAAN,N,N
2012449134-1,22,8,2012,16,ROTTERDAM,3-OMMOORD,HONINGKLAVER,N,J
2012449429-1,22,8,2012,14,ROTTERDAM,3-OMMOORD,BINNENHOF,J,N
2012449912-1,23,8,2012,14,ROTTERDAM,0-DELFSHAVEN,WILLEM BUYTEWECHSTRAAT,N,N
2012451138-1,24,8,2012,16,VLAARDINGEN,3-VOGELBUURT-HOLY,KWIKSTAARTWEG,N,J
2012451458-1,24,8,2012,23,SPIJKENISSE,1-SCHIEKAMP-ZUID,SLAUERHOFFSTRAAT,N,N
2012451824-1,24,8,2012,20,ROTTERDAM,3-C.S. KWARTIER,STATIONSPLEIN,N,N
2012456058-1,24,8,2012,5,ROTTERDAM,9-DIJKZIGT,MUSEUMPARK,N,N
2012451720-1,25,8,2012,9,MAASSLUIS,2-STEENDIJKPOLDER-LAAG,WESTEINDE,J,N
2012451834-1,25,8,2012,3,ROTTERDAM,3-C.S. KWARTIER,WEENA,N,N
2012452110-1,25,8,2012,16,ROTTERDAM,8-NIEUWE WERK,KIEVITSLAAN,N,N
2012452796-1,25,8,2012,15,VLAARDINGEN,3-VERGULDE HAND,GEORGE STEPHENSONWEG,N,N
2012456918-1,25,8,2012,24,ROTTERDAM,3-ZUIDWIJK,LANGENHORST,N,N
2012472866-1,25,8,2012,24,VLAARDINGEN,1-CENTRUM,HOOGSTRAAT,N,N
2012485970-1,25,8,2012,17,ROTTERDAM,5-OUDE NOORDEN,NOORDMOLENSTRAAT,N,N
2012452480-1,26,8,2012,4,ROTTERDAM,5-AGNIESEBUURT,HEER BOKELWEG,N,N
2012454015-1,26,8,2012,22,VLAARDINGEN,3-VOGELBUURT-HOLY,SPECHTLAAN,N,N
2012457165-1,26,8,2012,15,ROTTERDAM,5-OUDE NOORDEN,ZWART JANSTRAAT,N,N
2012453509-1,27,8,2012,10,CAPELLE AAN DEN IJSSEL,6-BUURTSCHAP ALKENOORD,DUIKERLAAN,N,J
2012462721-1,27,8,2012,22,ROTTERDAM,9-HET LAGE LAND,REMMET VAN MILPLAATS,N,N
2012455092-1,28,8,2012,13,CAPELLE AAN DEN IJSSEL,6-TUINENBUURT,BURGEMEESTER SCHALIJLAAN,N,N
2012455488-1,28,8,2012,21,BERKEL EN RODENRIJS,3-CENTRUM,WESTERSINGEL,N,N
2012455730-1,28,8,2012,15,ROTTERDAM,2-HILLESLUIS,SLAGHEKSTRAAT,N,N
2012457060-1,28,8,2012,19,ROTTERDAM,9-DIJKZIGT,MUSEUMPARK,N,N
2012461295-1,28,8,2012,15,ROTTERDAM,7-OUD CROOSWIJK,BOEZEMSINGEL,N,N
2012459252-1,29,8,2012,23,ROTTERDAM,3-ZUIDWIJK,KATENDRECHTSE LAGEDIJK,N,N
2012456360-1,29,8,2012,17,ROTTERDAM,4-LOMBARDIJEN,KOOIWALWEG,N,N
2012456445-1,29,8,2012,20,ROTTERDAM,0-DELFSHAVEN,HEIMAN DULLAERTPLEIN,N,N
2012456509-1,29,8,2012,21,ROTTERDAM,2-HILLESLUIS,WEST-VARKENOORDSEWEG,N,N
2012478081-1,29,8,2012,16,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,BACHPLEIN,N,N
2012456657-1,29,8,2012,23,ROTTERDAM,2-HILLESLUIS,BEIJERLANDSELAAN,J,J
2012457228-1,30,8,2012,13,ROTTERDAM,2-CARNISSE,DE BUIJSERLAAN,N,N
2012459399-1,30,8,2012,13,SCHIEDAM,6-NIEUWLAND-OOST,PIERSONSTRAAT,N,N
2012458214-1,31,8,2012,13,ROTTERDAM,2-TUSSENDIJKE,SCHIEDAMSEWEG,J,N
2012458370-1,31,8,2012,13,ROTTERDAM,9-GROOT IJSSELMONDE,GROTE KREEK,N,N
2012458639-1,31,8,2012,18,ROTTERDAM,9-GROOT IJSSELMONDE,VRUCHTENTUIN,N,N
2012459230-1,31,8,2012,15,VLAARDINGEN,1-VETTENOORDSE POLDER,MARNIXLAAN,N,N
2012464839-1,31,8,2012,21,ROTTERDAM,4-OUD CHARLOIS,ZUIDHOEK,N,J
2012458950-1,1,9,2012,1,ROTTERDAM,5-MIDDELLAND,CLAES DE VRIESELAAN,N,N
2012459685-1,1,9,2012,22,ROTTERDAM,7-OOSTERFLANK,VOERMANWEG,N,N
2012459698-1,1,9,2012,23,ROTTERDAM,7-PENDRECHT,SLINGE,N,N
2012460201-1,1,9,2012,4,ROTTERDAM,3-C.S. KWARTIER,POORTSTRAAT,N,N
2012462430-1,1,9,2012,20,ROTTERDAM,3-ZUIDWIJK,SLINGE,N,N
2012466586-1,1,9,2012,16,ROTTERDAM,3-ZUIDWIJK,HOENKAMP,N,N
2012496984-1,1,9,2012,3,ROTTERDAM,2-COOL,WITTE DE WITHSTRAAT,N,N
2012463090-1,2,9,2012,1,ROTTERDAM,2-COOL,WITTE DE WITHSTRAAT,N,N
2012463804-1,2,9,2012,15,ROTTERDAM,6-ZEVENKAMP,IGOR STRAVINSKISINGEL,N,N
2012461578-1,3,9,2012,19,ROTTERDAM,9-HOOGVLIET ZUID,VUURVLINDERWEG,N,N
2012486623-1,3,9,2012,13,ROTTERDAM,1-OUDE WESTEN,WESTERSINGEL,N,N
2012462645-1,4,9,2012,16,ROTTERDAM,4-NIEUWE WESTEN,GERRIT JAN MULDERSTRAAT,N,N
2012462664-1,4,9,2012,16,SPIJKENISSE,1-SCHENKEL-N.W.,IJSSELSTRAAT,J,N
2012496135-1,4,9,2012,11,ROTTERDAM,2-HOOGVLIET NOORD,TOSCALAAN,N,N
2012464062-1,5,9,2012,23,ROTTERDAM,5-MIDDELLAND,JOOST VAN GEELSTRAAT,N,N
2012467545-1,5,9,2012,15,ROTTERDAM,9-GROOT IJSSELMONDE,PALMENTUIN,N,N
2012465008-1,6,9,2012,16,VLAARDINGEN,1-CENTRUM,VAN RIEBEECKSTRAAT,N,N
2012466816-1,6,9,2012,12,ROTTERDAM,4-LISKWARTIER,BERGWEGPLANTSOEN,N,N
2012481114-1,6,9,2012,14,ROTTERDAM,1-OUDE WESTEN,GAFFELSTRAAT,N,N
2012465367-1,7,9,2012,1,ROTTERDAM,4-LISKWARTIER,SCHIEVEENSTRAAT,N,N
2012465926-1,7,9,2012,15,ROTTERDAM,0-SCHIEBROEK,KASTANJESINGEL,J,N
2012471796-1,7,9,2012,14,SCHIEDAM,2-CENTRUM,BROERSVELD,N,N
2012472987-1,7,9,2012,23,ROTTERDAM,0-VREEWIJK,GROENEZOOM,N,N
2012466468-1,8,9,2012,2,ROTTERDAM,4-OUD CHARLOIS,SCHILPEROORTSTRAAT,N,N
2012467032-1,8,9,2012,19,POORTUGAAL,1-NOORD,HOFHOEK,N,J
2012468770-1,8,9,2012,3,ROTTERDAM,2-COOL,BINNENWEGPLEIN,N,N
2012470740-1,8,9,2012,15,ROTTERDAM,5-WIELEWAAL,WARMOLDSTRAAT,N,N
2012472156-1,8,9,2012,20,ROTTERDAM,7-PENDRECHT,SLIEDRECHTSTRAAT,N,N
2012474667-1,8,9,2012,23,ROTTERDAM,2-COOL,VAN GHENTSTRAAT,N,N
2012467344-1,9,9,2012,4,ROTTERDAM,6-AFRIKAANDERWIJK,PRETORIALAAN,N,N
2012467863-1,9,9,2012,18,ROTTERDAM,4-LOMBARDIJEN,SPINOZAWEG,N,N
2012467864-1,9,9,2012,16,ROTTERDAM,4-NIEUWE WESTEN,HEEMRAADSSINGEL,J,J
2012469457-1,9,9,2012,23,ROTTERDAM,2-KRALINGEN OOST,OUDEDIJK,N,N
2012474640-1,9,9,2012,4,ROTTERDAM,2-COOL,EENDRACHTSSTRAAT,N,N
2012474993-1,9,9,2012,15,POORTUGAAL,0-ZUID,ALBRANDSWAARDSEDIJK,N,N
2012478239-1,9,9,2012,2,ROTTERDAM,0-STADSDRIEHOEK,POMPENBURG,N,N
2012468829-1,10,9,2012,20,SPIJKENISSE,2-GROENEWOUD-KOOP,HULSTRAND,N,N
2012468898-1,10,9,2012,21,ROTTERDAM,9-GROOT IJSSELMONDE,GROENE TUIN,N,N
2012469239-1,10,9,2012,23,ROTTERDAM,0-STADSDRIEHOEK,GROENENDAAL,N,N
2012470583-1,10,9,2012,9,ROTTERDAM,1-KRALINGEN WEST,SLAAK,N,N
2012468963-1,11,9,2012,23,ROTTERDAM,3-ZUIDWIJK,GOUDESTEIN,N,N
2012469215-1,11,9,2012,9,ROTTERDAM,2-KRALINGEN OOST,PRINSES JULIANALAAN,N,N
2012469669-1,11,9,2012,14,ROTTERDAM,3-SPANGEN,MULTATULISTRAAT,N,N
2012476098-1,11,9,2012,2,ROTTERDAM,9-ZONDER NAAM,LOCOMOTIEFSTRAAT,N,N
2012470570-1,12,9,2012,12,CAPELLE AAN DEN IJSSEL,4-MERELBUURT OOST,WIEKSLAG,N,N
2012470572-1,12,9,2012,12,CAPELLE AAN DEN IJSSEL,4-MERELBUURT OOST,WIEKSLAG,N,N
2012470595-1,12,9,2012,12,CAPELLE AAN DEN IJSSEL,4-MERELBUURT OOST,WIEKSLAG,J,N
2012470873-1,12,9,2012,16,ROTTERDAM,6-ZEVENKAMP,ROER,N,J
2012470894-1,12,9,2012,16,ROTTERDAM,3-OMMOORD,NIEUWE OMMOORDSEWEG,N,J
2012479080-1,12,9,2012,22,ROTTERDAM,0-BEVERWAARD,BORGGRAAFHOF,N,N
2012484516-1,12,9,2012,15,ROTTERDAM,4-LOMBARDIJEN,DE MUSSETSTRAAT,N,N
2012471852-1,13,9,2012,14,ROTTERDAM,1-OUDE WESTEN,SCHIETBAANSTRAAT,N,J
2012482224-1,13,9,2012,22,ROTTERDAM,3-OMMOORD,BALSEMKRUID,N,N
2012483087-1,13,9,2012,13,ROTTERDAM,7-KOP VAN ZUID,LAAN OP ZUID,N,N
2012472384-1,14,9,2012,24,ROTTERDAM,2-BLIJDORP,SCHEPENSTRAAT,N,J
2012473026-1,14,9,2012,16,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,BINNENBAN,N,N
2012473331-1,14,9,2012,23,POORTUGAAL,0-ZUID,G J ROOIMANSPAD,N,J
2012473333-1,14,9,2012,22,ROTTERDAM,9-GROOT IJSSELMONDE,NOORDERHAGEN,N,N
2012473355-1,14,9,2012,23,ROTTERDAM,6-ZEVENKAMP,SCHALMEI,N,N
2012484333-1,14,9,2012,14,ROTTERDAM,0-VREEWIJK,GROENE HILLEDIJK,N,N
2012473486-1,15,9,2012,2,CAPELLE AAN DEN IJSSEL,0-RONDELEN,VALERIUSRONDEEL,N,N
2012473579-1,15,9,2012,5,ROTTERDAM,2-COOL,MAURITSWEG,N,N
2012473985-1,15,9,2012,17,ROTTERDAM,1-KRALINGEN WEST,OOSTZEEDIJK BENEDEN,N,N
2012474267-1,15,9,2012,22,ROTTERDAM,3-ZUIDWIJK,OLDEGAARDE,N,J
2012474584-1,15,9,2012,22,ROTTERDAM,4-RUBROEK,GOUDSESINGEL,N,N
2012476807-1,15,9,2012,13,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,HOF VAN SPALAND,N,N
2012474547-1,16,9,2012,24,SCHIEDAM,2-CENTRUM,DAM,N,N
2012474753-1,16,9,2012,12,ROTTERDAM,1-KRALINGEN WEST,WETERINGSTRAAT,N,N
2012475021-1,16,9,2012,19,ROTTERDAM,7-OOSTERFLANK,SCANDINAVIEPAD,N,N
2012475067-1,16,9,2012,20,SCHIEDAM,6-NIEUWLAND-OOST,BURG VAN HAARENLAAN,N,N
2012475109-1,16,9,2012,22,ROTTERDAM,3-OMMOORD,PRINS ALEXANDERLAAN,N,N
2012475132-1,16,9,2012,16,ROTTERDAM,7-PENDRECHT,MIDDELHARNISHOF,J,N
2012476815-1,16,9,2012,24,ROTTERDAM,4-OUD CHARLOIS,NACHTEGAALPLEIN,N,N
2012476893-1,16,9,2012,24,ROTTERDAM,4-OUD CHARLOIS,NACHTEGAALPLEIN,N,N
2012482148-1,16,9,2012,18,SCHIEDAM,6-NIEUWLAND-OOST,BURG VAN HAARENLAAN,N,N
2012475513-1,17,9,2012,10,ROTTERDAM,6-NIEUW CROOSWIJK,PARADIJSLAAN,N,J
2012476121-1,17,9,2012,18,ROTTERDAM,7-OUD CROOSWIJK,BOEZEMDWARSSTRAAT,N,N
2012476356-1,17,9,2012,22,ROTTERDAM,4-OUD CHARLOIS,CHARLOISSE HOOFD,N,N
2012478738-1,17,9,2012,16,CAPELLE AAN DEN IJSSEL,5-CAPELLE CENTRUM,STADSPLEIN,N,N
2012481986-1,17,9,2012,17,ROTTERDAM,9-ZONDER NAAM,VUURPLAAT,N,N
2012490256-1,17,9,2012,14,ROTTERDAM,9-GROOT IJSSELMONDE,OLYMPIAWEG,N,N
2012476502-1,18,9,2012,6,ROTTERDAM,2-HILLEGERSBERG NOORD,DEMETERPAD,J,N
2012476626-1,18,9,2012,10,SCHIEDAM,6-NIEUWLAND-OOST,PARKWEG,N,N
2012477134-1,18,9,2012,16,ROTTERDAM,8-Aug,LAAN VAN DADA,N,J
2012477211-1,18,9,2012,14,ROTTERDAM,7-OOSTERFLANK,BEIROETSTRAAT,N,N
2012477273-1,18,9,2012,20,BARENDRECHT,5-OOST,BINNENLANDSE BAAN,N,J
2012482186-1,18,9,2012,17,BARENDRECHT,6-MOLENVLIET,2E BARENDRECHTSEWEG,N,N
2012489814-1,18,9,2012,18,ROTTERDAM,1-TARWEWIJK,PLEINWEG,N,N
2012478298-1,19,9,2012,15,ROTTERDAM,9-GROOT IJSSELMONDE,SPINOZAWEG,N,N
2012478340-1,19,9,2012,19,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),N,N
2012478562-1,19,9,2012,22,ROTTERDAM,9-GROOT IJSSELMONDE,GROTE HAGEN,N,N
2012478578-1,19,9,2012,22,VLAARDINGEN,3-INDISCHE BUURT,INSULINDESINGEL,N,N
2012479470-1,19,9,2012,13,ROTTERDAM,6-ZUIDPLEIN,SALLANDWEG,N,N
2012480225-1,19,9,2012,23,VLAARDINGEN,3-INDISCHE BUURT,INSULINDESINGEL,J,N
2012479277-1,20,9,2012,13,RHOON,1-WEST,JULIANASTRAAT,N,J
2012487379-1,20,9,2012,14,ROTTERDAM,0-VREEWIJK,MONTESSORIWEG,N,N
2012480235-1,21,9,2012,13,ROTTERDAM,4-OUD CHARLOIS,PLEIN 1953,N,N
2012480342-1,21,9,2012,15,HOOGVLIET ROTTERDAM,2-HOOGVLIET NOORD,TIJMWEG,N,N
2012481434-1,21,9,2012,19,VLAARDINGEN,1-OOSTWIJK,TOUWBAAN,N,N
2012485562-1,21,9,2012,15,RIDDERKERK,2-BOMENBUURT/PARKEN,KASTANJELAAN,N,N
2012525516-1,23,9,2012,16,BARENDRECHT,0-DIERENSTEIN,DIERENSTEINWEG,N,J
2012482906-1,24,9,2012,13,ROTTERDAM,6-ZUIDPLEIN,METROPLEIN,J,N
2012483052-1,24,9,2012,11,ROTTERDAM,0-VREEWIJK,DREEF,N,N
2012483164-1,24,9,2012,14,ROTTERDAM,4-LOMBARDIJEN,SMEETSLANDSEDIJK,N,N
2012483226-1,24,9,2012,15,ROTTERDAM,4-LOMBARDIJEN,MOLENVLIET,J,N
2012484291-1,24,9,2012,22,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,PRINSES BEATRIXPARK,N,N
2012499029-1,24,9,2012,22,ROTTERDAM,9-GROOT IJSSELMONDE,GROENINX VAN ZOELENLAAN,N,N
2012484413-1,25,9,2012,16,ROTTERDAM,1-BLOEMHOF,LANGE HILLEWEG,N,N
2012484484-1,25,9,2012,17,ROTTERDAM,5-OUDE NOORDEN,ZAAGMOLENSTRAAT,N,N
2012485048-1,26,9,2012,10,ROTTERDAM,0-STADSDRIEHOEK,MARINIERSHOF,N,N
2012485532-1,26,9,2012,16,SCHIEDAM,1-OOST,PROF KAMERLINGH ONNESLN,N,J
2012485538-1,26,9,2012,16,ROTTERDAM,3-SPANGEN,SPARTASTRAAT,N,N
2012485539-1,26,9,2012,13,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,J
2012485759-1,26,9,2012,23,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2012487782-2,26,9,2012,24,SPIJKENISSE,4-STERRENKWARTIER-ZUID,HEEMRAADLAAN,N,N
2012488217-1,26,9,2012,13,ROTTERDAM,9-ZONDER NAAM,LOCOMOTIEFSTRAAT,N,N
2012489349-1,26,9,2012,13,ROTTERDAM,9-ZONDER NAAM,LOCOMOTIEFSTRAAT,N,N
2012490451-1,26,9,2012,13,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,J
2012487027-1,28,9,2012,6,ROTTERDAM,9-DIJKZIGT,COOLHAVEN,N,J
2012487322-1,28,9,2012,12,ROTTERDAM,8-ZUIDERPARK,SCHULPWEG,J,N
2012487516-1,28,9,2012,16,VLAARDINGEN,1-OOSTWIJK,KONINGSTRAAT,N,N
2012487630-1,28,9,2012,18,ROTTERDAM,2-HILLESLUIS,SLAGHEKSTRAAT,N,J
2012488050-1,28,9,2012,22,BARENDRECHT,2-ZUID,MIDDELDIJK,N,N
2012498054-1,28,9,2012,23,ROTTERDAM,3-SPANGEN,P.C.HOOFTPLEIN,N,N
2012487975-1,29,9,2012,24,POORTUGAAL,0-LANDWEG,LANDJONKER,N,N
2012488337-1,29,9,2012,12,ROTTERDAM,6-AFRIKAANDERWIJK,AFRIKAANDERPLEIN,N,J
2012488831-1,29,9,2012,22,ROTTERDAM,6-OVERSCHIE,WILLEM HEDAWEG,N,N
2012488981-1,29,9,2012,22,ROTTERDAM,5-AGNIESEBUURT,TEILINGERSTRAAT,N,N
2012489341-1,29,9,2012,16,CAPELLE AAN DEN IJSSEL,0-RONDELEN,REVIUSRONDEEL,N,N
2012490268-1,29,9,2012,24,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2012491035-1,29,9,2012,2,SCHIEDAM,2-CENTRUM-ZUID,TUINLAAN,N,N
2012503435-1,29,9,2012,21,ROTTERDAM,8-PRINSENLAND,PRINSENPARK,N,N
2012488105-1,1,10,2012,3,ROTTERDAM,2-TUSSENDIJKE,MATHENESSERDIJK,N,J
2012565385-1,3,11,2012,3,BARENDRECHT,2-ZUID,PORTLANDSE BAAN,N,N
